"Ulasan","Label"
"Pengalaman saya sangat enak disini Nyaman para karyawan ramah  Pokoknya nyesel klo ke sby tapi ga mampir ke pop hotel surabaya Saya di sini 2 hari rasanya kurang pengen nginep lagi  Katanya sangat terjangkau bahkan untuk anak perkuliahaan","positif"
"Pelayanannya ramah, lokasi strategis sehingga dekat ke pusat-pusat perbelanjaan besar..kmarnya nya bersih. Ac dingin. Ada atmbdan minimarket di hotel. Sarapan mungkin bisa di tambah variasiny. Untuk harga bersahabat dan rekomend","positif"
"Tempat yang nyaman untuk istirahat, pelayanan yg bagus, fasilitas lengkap ada sauna steam jacuzzi ada juga fitnes yang alat alat nya lengkap dan modern.. makanan di sini juga enak dan variatif.. recomended","positif"
"Tempat yang baik buat trip bisnis yang tidak dalam waktu lama. Pelayanan ramah, tempat nyaman dan view dari kamar merelaksasi dari penat pekerjaan. Makanan yang ditawarkan juga menarik. Overall good place for your benefit","positif"
"Pertama masuk hotel langsung di bukakan pintu mobil dan petugas langsung membawakan koper saya. Sungguh terkejut dengan pelayanan nya. Lalu pas check in di layani mas mas yg gemuk dengan jelas sekali. Mulai dr kamar dan fasilitas di jelaskan detai sekali. Lalu saat sarapan pagi nya saya juga di layani dgn baik. Meskipun tidak ada station telor, tapi makanan sudah sangat baik di hotel yg range harga nya 300an. Saat check out saya di beri kartu untuk free menginap. Kartunya berlaku kalo pesen lewat telepon. Pokokny rekomended.","positif"
"Kamar mandi lucu,ac nya dingin. Ada kolam renang nya. Pelayanan bagus Dan ramah. Makanan baik. Senang bisa menginap di pop gubeng. WiFi lancar. Ada minimarket Dan ATM juga. Hotelnya warna warni... Pokok nya ok.","positif"
"Untuk kamarnya nyaman.  Kamar mandi nya aman.  AC dingin. Fasilitas bagus ada kolam renang ikut gabung dengn hotel sebelahnya  Ada ATM dan mini market.  Pelayanannya sampai saat ini bagus. Lokasi dengn kota strategis.","positif"
"Pertama kali kesini, gak sengaja sih. Dari luar kota, transit sini dl. Dengan harga yg ngirit di kantong, cukup memuaskan sih bagi sy. Hotel baru, furniture baru, kamar bersih, sarapan enak, dan bisa akses ke kolam renang di Haris hotel yg bersebelahan. Pelayanan juga oke. Pertahankan ya pop hotel, ttg fasilitas,pelayanan, dan kebersihannya.","positif"
"Kami sudah sangat puas dari pelayanan staff,kebersihan kamar,& juga lokasi property nya,hanya saja kami blm mencoba utk bfast nya,tapi untuk room service nya saya rasa bagus & murah juga tentunya, Thank you POP,kita pasti akan kembali lagi","positif"
"Saya sudah jadi langganan di pop gubeng karena nyaman,  kmarnya bersih. Pelayanan nya baik ramah dan sopan. Sarapan pagi enak. Ada fasilitas atm,  alfa express dan kolam renang free. Lokasi dengan tempat kerja dekat karena di pusat kota.","positif"
"Pelayanan sangat ramah, tempat sangat nyaman kamar mandi bersih fasilitas sangat banyak parkiran luas ga kecewa deh sayangnya ga sempet coba sarapannya free kopi and teh 24jam receptionis juga asli ga","positif"
"Mkananya enak, mungkin yang harus di highlight soal pasta dan red beannya yg agak keras. Bread puddingnya enak, tdk terlalu manis. Waitersnya ramah, lingkungan makannya nyaman, enak buat pagi pagi santai. Over all bagus.","positif"
"Saya memesan hotel ini kebetulan di hari sabtu’ jadi pada saat check in suasana hotel nya sangat ramai dan banyak anak anak. Hotel nya sendiri berdampingan sama hotel harris’ jadi facilitas parkiran nya sangat memadai banget. Proses check in termasuk cepat’ dan mba mba yang ad di receptionist nya sangat ramah dan memberikan info info dengan jelas. Ukuran kamar bisa di bilang cukup’ karna kebetulan saya cuman ber 2 aja’ jadi masih leluasa. Nah point plus nya pas liat keluar jendela dari kamar’ eh ada kolam renang dan ternyata itu FREE loh buat kita yang menginap di POP. Jadi kayak point extra gt pas kita nginap. Sarapan nya udah cukup baik’ di banding hotel budget lain nya di sby.","positif"
"kamarnya bersih Petugasnya ramah dan bnyak senyum Makanan nya lumayan lah Pelayanannya cpat,,, Bagus aja lah pokok nya mkanya smpek 2minggu nginep sini... Lokasinya stategis,,,,wifi nya lancarg pkek ngadat apa lagi berhenti.","positif"
"Kamar nya pop gubeng ini bagus dan nyaman.  Para karyawannya juga baik2 pollll bgt deh baiknya.  Untuk sarapannya juga oke bgt.  Wifi nya kenceng dan fasilitasnya baik.  Saya sangat seneng bisa nginep disini lagi.  Sudah langganan.","positif"
"Kebersihan kamar cukup bersih, kenyamanan kamar pun cukup nyaman sehingga bisa istirahat dengan nyaman dengan harga yg sepadan. Peralatan mandi tersedia, namun sedikit kurang nyaman dengan letak kamar mandinya tapi kebersihan oke dan juga koneksi wifi lancar.","positif"
"Kesan pertama saat menginap di pop gubeng adalah bersih.. kamarnya kecil tapi nyaman. Bersih sekali dan harum. Pelayanan oke juga. Harga ekonomis dan murahhh. Fasilitas juga banyak dan mendukung untuk liburan.","positif"
"Hotel bersih (kamar, koridor, lobby), bantal tidak terlalu tinggi, pas. Kamar juga bersih, channel tv variatif ga cm isi animal planet behehehe Wifi stabil. Sarapan enak. Smoking area dekat dengan tanaman.","positif"
"Pelayanan bagus, pelayan ramah,kamar cukup luas oke lah pas buat pasangan, kamar mandi agak kecil, air hangat , sarapan enak, tapi kurang banyak menu nya hehe, overall bagus, akses atm dan minimarket mudah.","positif"
"Untuk hotel dengan harga yg ekonomis, suasananya bagus, check in cepat, sevice room terjangkau, sarapannya lumayan untuk harga segitu, ada atm dan alfamart di lobby jadi enak kalau butuh apa2, lokasi jyga pas ditengah2 3 mal. Mantab","positif"
"pertMa saya masuk hotel pop ini,  nyaman sekali,  selain pelayanan yg baik,  proses chk in nya pun tdk lama,  lalu dsni ada alfa sangat memudahkan untuk oengunjung..  dan disini ada atm nya juga sangat membantu oengunjung untuk mengambil uang","positif"
"Untuk kamar nya ok , pelayanan ok , proses chk in ok , dsni pun ada Alfa expres ngemudahin kita untuk berbelanja ... Lalu pelayanan dsni baik,ada ATM juga dsni mempermudah pengunjung untuk melakukan pengambilan uang ..","positif"
"Kesan pertama menginap dipop gubeng sangat nyaman dan nyenyak. Untuk karyawannya juga ramah2. Fasilitas hotel juga memadai dngn harga betsahabat untuk para pebisnis. Makan pagi juga lumayan enak. Petugas ramah juga.. love it","positif"
"Untuk kesan pertama saat menginap di pop gubeng ini sangat baik. Receptionist yang jaga juga ramah2. Kamar BERSIH dan Nyaman. Saat sarapan juga enak dan tempat nya bersih. Pokoknya the best deh pop gubeng surabaya. Komplit.","positif"
"Menghabiskan malam minggu dengan keluarga sangat menyenangkan saat menginap di pop! Hotel gubeng. disertai view dari kamar hotel pada malam hari terlihat mengaggumkan bisa memantau sekililing dari ketinggian.","positif"
"Prases cek in cepat.  Staf nya ramah kamar menghadap ke kota. Kamar sangat bersih. Fasilitas ada alfamart dan ada atm sarapannya juga enak"".. Pelayan sarapannya juga ramah hotelnya juga dekat dengan stasiun gubeng.","positif"
"Perlayanan bagus dan ramah. Apalagi reception nya sangat lah friendly :) apalagi kamarnya keliatannya sangat cozy room. Semoga perlayanannya bagus. Selalu memberi senyuman dan sapaan kepada tamu yang lewat :D","positif"
"Kamarnya nyaman bgt sih buat harga segini sesuai kantong tapi udah dapet hotel modern. Cuman sayangnya aku kurang cocok sm makanan disini tapi udah lengkap sih cmn keseluruhan mantul sih. Oiya disini lengkap bgt ada atm dan alfa 24 jam dan deket sm stasiun. Tengah kota tapi harga murah","positif"
"1. Tempat dekat sama stasiun gubeng jadi kalau mau ke stasiun gak jauh2 amet. Biasanya saya cukup jalan kaki dari stasiun gubeng ke POP HOTEL.  2. Pelayanannya Ramah  3. WIFI cepat  4. Ada cafe yang nyamanan banget  5. Makanannya enak2  6. Warna khas hotel bikin seger di mata","positif"
"Utk fasilitas kamar Sudah baik, semua fasilitas yg Ada berfungsi dgn baik. Wi-Fi sdh baik, fasilitas ATM Dan alfamart memudahkan utk mencari kperluan. Utk menu sarapan pagi sdh cukup baik, mngkn variasi Bs ditingkatkn. Utk petugas Sarapan pagi an.  Julius sdh mmberikan pelayanan dgn baik.","positif"
"Kamarnya bersih, pelayanan ramah, sarapan enak dan koponya mantap. Mau belanja enak 24 jam ondomaret sehingga sangat memudahkan dan memanjakan tamu. Khisisnya julius sangan friendli dan sopan melayani yamu","positif"
"kamarnya enak, bentuknya inovatif, bersih, ac dingin, wifi lancar, kamar mandi bersih dan selalu dibersihkan, ada atm & alfaexpress, lobi minimalis, sarapan enak dan sederhana, petugas breakfastnya yulius ramah.","positif"
"Kamar pas ga terlau big tapi cukup. Ac dingin. Channel tv ok. Service ok. Dibawah ada alfa expres n atm. Tempat parkir luas. Cocok buat yg ma travelling n bisnis. Thx pop hotel buat pelayanan yg ramah.","positif"
"Fasilitas dan pelayanannya Mantap Kamarnya nyaman dan bersih, fasilitas wifinya juga sangat cepat sampai lantai 17, ternyata dihotel ini ada fasilitas mini market Alfa Express dan fasilitas ATMnya, sarapannya luar biasa enak dengan pelayanannya yg ramah seperti mas Yulius sebagai pelayanan sarapan di hotel ini","positif"
"Kamar nya baik dan bersih. Ac dingin sekaliiii. Untuk wifi kencang. Ada atm dan alfa express. Sarapan nya bagus,enak. Untuk yulius terimaksih sudah membantu di sarapan. Staff yg lain juga ramah. Security jugaa ramah. Lokasi strategis dekat dngn pusat kota.","positif"
"Kebersihan ok, kamar sesuai dengan harga, ac dingin wifi keceng tanpa masukin password, tv kabel chanel lengkap dan tanpa trouble dekat pusat kota lokasi strategis tempat sarapan luas dan bersih ada tempat smooking, makasih mas yulius untuk pelayanan di tempat makan dengan menu2 nya","positif"
"Kamarnya bersih, nyaman. Kurang lemari gantungnya. Wifi lancar, saluran TV bagus, atm dan alfa expres ada jadi tdk perlu keluar jauh.  Sarapan enak. Makassih pak julius sudah dengan ramah kasi arahan..","positif"
"Hotel ini bisa dibilang hotel warna warni, karna isi dalam kamar colerfull. Lucu , unik, bersih, warna anak muda banget. Pengalaman sy menginap selama 2 hari disini memuaskan. Dikarenakan proses sy menginap disini dilakukan dengan 2 cara , dimana sy menginap dengan menggunakan sistem booking online, dan yg 1 lagi perpanjangan kamar dilakukan di hotel langsung. Dan ternyata penanganan front office disini sangat memuaskan, selain mudah dan cepat.","positif"
"Ne pertama kali saya menginap..saat check in di handle dengan mas mario dan saat checkout pun jg dengan sama pelayanan yang ramah.. Tapi semoga next ke sini dapat harga promo hehe Kebersihan kamar dan area lobi juga sangat bersih gk nyesal nginap di pop.. Sampai jumpa lagi pop gubeng","positif"
"Pertama kali menginap di pop gubeng terasa nyaman apalagi kebersihan kamar dan lobi nya tapi sayang kamarnya kecil. Staff mario dan staff fo lainnya ramah-ramah dan helpfull..terima kasih semoga konsisten menjadi hotel yang nyaman","positif"
"Berkali-kali menginap di POP Gubeng selalu terasa nyaman dan kamar serta Lobi dan tempat makannya selalu bersih dan terawat, semoga tetap terjaga kondisten dengan kebersihan area POP gubeng..dan satu hal lagi di pop gubeng staff nya muda-muda dan ramah-ramah dan helpfull..terima kasih buat mario dan staff FO yang selalu memberikan pelayanan yang terbaik..sukses terus pop gubeng..hotel yang selalu memorable juga buat saya dan pasangan karena dengan keramahan staff nya","positif"
"Udh cocok sih saya dan pasangan saya untuk menginap di pop gubeng.  Sudah merasa di rumah sendiri.  Staff nya ramah.  Makasih mas yulius sudah melayani saya selama sarapan.  Pokoknya di sarankan bgt deh untuk menginap di pop gubeng surabaya.","positif"
"Pertama kali menginap di POP Gubeng merasa nyaman apalagi dengan staff nya yang ramah..dan ada fasilitas dari Harris kolam renang yang bisa di gunakan dan kebersihan kamar dan Lobi yang benar -benar di rawat..terima kasih juga dengan staff Mario dan POP Champs semuanya yang helpfull..next jika ke Surabaya pasti memilih POP Gubeng..","positif"
"Untuk kmarnya pop gubeng bersih sekali. Dan wangi. Ac nya jossssss.. View kotanya juga oke. Untuk sarapan nya lumayan enak juga. Untuk staff nya juga ramah. Makasih mas yulius sudah membantu untuk melayani saya. Fasilitas juga oke. Lokasi strategis juga. Beda dehh.. Sama hotel budget lain","positif"
"Menginap 3 malam di hotel Pop Gubeng sangat menyenangkan.. Hotel budget yg pas banget di kantong dan nyaman.. Sarapan enak, kamar bersih, staff nya baik dan ramah dengan mbak Enny.. Untuk next nya kalau ke surabaya saya akan menginap di pop gubeng surabaya Top lah...","positif"
"Excellent service for to all staff.  Pada waktu check in di handle sama kak enny yg cantik. Untuk morning bite nya jga lumayan ok Dan untuk kebersihan kamar nya bagus fasilitasnya ok bisa berenang di harris gubeng. Cocok lah untuk buat liburan dan juga bisnis Next nya tiap bulan selalh menginap di pop gubeng surabaya.","positif"
"Saya senang disini karna staf nya frendly lepas itu kamar nya bersih nyaman dan bisa menikmati fasilitas di harris. Untuk Morning Bite nya ok di layani dengan kak enny yang ramah.  Dan untuk next nya kalo ke surabaya saya akan menginal dihotel pop gubeng surabaya lagi.  Sangat mengesankan.","positif"
"Alasan saya menginap di pop gubneg karena ada fasilitas kolam renangnya. Karena anak saya senang sekali berenang. Saya bandingkan dgn hotel budget lain juga sangat unggul deh pop Gubeng. Sarapan juga banyak mkaanna nya. Thank mas Yulius sudah melayani keluarga kmi dngn baik.","positif"
"Senang bisa menginap di pop gubeng. Hotelnya bersih dan nyaman. Thank you yulius sudah membntu dalam melayani sarapan. Makanan juga enak enak. Ga bakal rugi deh menginap di pop gubeng surabaya. Komplit poll","positif"
"Kamar nya okee dan bagus bersih. Untuk sarapan lumayan. Dan saya di layani dgn baik oleh mas yulius. Untuk fasilitasnya okee juga. Ada shuttle ke mal mal dan ada minimarket di dalam hotel. Nuansa hotelnya anak muda bgt dehh.. cocok","positif"
"Kamar nya oke.. kerenn looo, desain minimalis dan sangat modern. Wifi kenceng dan koneksi lancar. Sarapan saya di layani oleh kak yulius, orangnya ramah. Untuk fasilitas juga oke. Ada mini market dan atm. Pelayanan memuaskan.","positif"
"Pelayanan dan service pop gubeng surabaya oke.. kamar bagus dan bersih. Ada atm alfa. Sarapan lebih enak di sini karena bisa allyoucaneat. Kalo di pop lain cuma di beri alacarte. Di pop gubeng juga bisa berenang. Komplit deh.","positif"
"Saya seneng banget sih bisa menginap di pop gubeng.  Karena hotelnya nyaman dan bersih. Makasih mas Yulius sudah melayani kami sekeluarga dengn baik. Fasilitas bagussss dan sangat modern.  Next kami akan selalu ke sini.","positif"
"Kebetulan saat menginap saya dpt pemandangan kolam renang jadi bagusss_ bgt.  Kamar oke dan bagus kok. Saya juga berterimakasih kepada mas yulius.  Sarapan sedapp dan nikmat.  Fasilitas oke dan hasilnya memuaskan. Love","positif"
"Hotel pop gubeng bagus. Kaamarnya bersih dan nyaman. Kamarmandi nya bersih meskipun dr plastik. Sarapan tiap hari bergantian menu. Fasilitas juga bnyak. Makasih mas yulius. Wifi kenceng dan kuat sinyalnya. Puas","positif"
"hotel budget yang lumayan, cuma sayang toiletnya kurang mendukung. untuk sarapn sangat variasi, makasih mas yulius sudah membntu dalam sarapn. wifi bgus. ada migo yang membntu dalm transport. pokoknya de bes dehh..","positif"
"Hotel yang sangat strategis. Pelayanan sangat ramah, dan ada alfa ekspress di dalam lobby hotel dengan harga-harga yang tidak di markup. Oiya yang menarik adalah hotel pop mempunyai keunikan desain tersendiri yang membuat anda nyaman untuk menginap. Sarapan yang disajikan menunya sangat enak dan membuat ketagihan. saya akan menginap di pop Gubeng lagi.","positif"
"So far menyenangkan menginap di hotel pop gubeng, staff ramah, kamar mskpun minimalis tp lucu, lokasi jg d tengah kota dekat dengan stasiun dan bnyk tmpt makan di sekitar. cmn breakfastnya yg kurang bervariasi.","positif"
"Untuk pop gubeng surabaya sangat saya rekomendasi kan. Hotel nya nyaman dan bersih. Pelayanan baik dan staf nya ramah. Selain itu fasilitas juga bnyak. Senang rasanya bisa menginap di hotel ini. Lain kali saya akan coba untuk menginap lagi di sini","positif"
"Hotel budget dengan konsep yang sangat fresh, minimalis tetapi pelayanan dan fasilitas sangat maksimal. staf yang ramah sekali, pelayanannya cepat, kebersihan oke, wifi lancar,  mantap laaa pokoknya! sangat recommended utk para keluarga atau teman yang menginap 1-3 hari..","positif"
"Saat memasuki Hotel POP Gubeng Surabaya, saya dan teman-teman merasakan berbagai fasilitas yang banyak dan mewah. Di sini kita akan dilayani dengan sangat baik. Untuk kamar hotelnya sangat mumpuni, semuanya berkelas. Jadi Hotel ini sangat cocok digunakan sebagai tempat penginapan yang favorit.","positif"
"Pertama karyawan hotel ramah. Mas Yulius, Hehehe. Fasilitas yang lengkap. Makanan on time. Tempat bersih dan nyaman. Letak lokasi dekat dengan Tunjungan Plaza cm 10 menit. 24 jam Alfaexpress dan ATM. Wifi di kamar lancar. Mantap","positif"
"Kamar: oke Pelayanan: baguss Kebersihan: terjamin Staff : ramah sekali Sarapan : oke Saya senang sekali bisa menginap di ppp gubeng karena pelayanan, kebersihan dll nya sangat detaul dan terjamin. Makasih mas yulius sudah melayani kami dgn baik","positif"
"Saat stay di pop Gubeng hampir 3 hari.. saya sangat puas dengan pelayanan nya. Apalagi pelayanan sarapannya sangat bagus dan ramah. Saat kami akan berfoto dan kesusahan Selfie mas Yulius menawarkan bantuan untuk memfoto kami. Luar biasa pelayanan nya.","positif"
"mungkin untuk kebersihan handuk dan kawan2nya perlu dibenahi lagi. senang sekali dengan semua keramahan staff nya. saya pasti akan kembali :) semoga selalu menjag kualitas nya dan selalu menjadi hotel yg aman di kantong para backpacker ehehe","positif"
"Lokasi lumayan strategis di daerah gubeng, kamar bersih pencahayaan bagus dan fasilitas baik. Makanan semuanya enak. Agak kesulitan menuju tempat parkir karena satu lift, tapi pegawainya sangat responsif.","positif"
"Untuk fasilitas dan keramahan petugas nya sangat baik. Itu alasan saya selalu memilih pop Gubeng Surabaya untuk menjadi tempat yang paling. Sudah 3 atau 4 kali ini saya selalu puas dengan pelayanannya. Mbak nya cantik2 dan senyum terus. Membuat saya betah dehh.. hehee. Sukses.","positif"
"Keamanan hotel terjamin, kamar bagus dn bersih, karyawan oke oke, masih muda semua. Fasilitasnya baik. Ada atm dan alfaexpress. Sarapan lumayan deh. Ada pecel, buah, kacangijo, dll. Untuk harga terjangkau untuk para pebisnis.","positif"
"Saat menginap di pop gubeng surbaya saya mendapatkan pengalaman yang baik.. petugas laki2 nya baik2.. saya selalu di bantu saat meminta bantuan.. kamar nya bersih dan rapi.. pokoknya oke bgt deh.. keluarga saya juga senang menginap di sini..","positif"
"untuk pasangan muda mudi yang baru menikah, cocok bgt deh menginap di pop gubeng.  hotelnya bagus dan bersih.  terlihat mewah dan fasilitas bnyak.  saya puas terhadap pelayanan nya.  mbak dan mas nya sangat baik.","positif"
"Pop gubeng sangat bagus.  Hotel yang rapi dan bersih.  Kamarnya juga oke..  Petugas sarapan juga ramah.  Pokoknya the best Dehhh mengisap Di sini. . Untuk para sales di rekomndasikan untuk booking di sini. Harganya murah","positif"
"Hotel yang bagus dan rekomended dehhh untukbpara seles yang lagi ada tugas di sby. Kamar nyaan dn rapi. Kmar mandi lucu. Konsep gaul bgt. Dan pelayan nya itu ruuuamah bgt. Pokoke puas bgt sudah pernah nyoba nginep di pop gubeng.","positif"
"Staff di hotel pop gubeng saya akui sangat ramah di bnding hotel budget lain.  Mungkin standartnya sudah internasional kali yeee... Hehehehe..apalagi yg namanya mas yulius... Hotelnya juga bersih dan wangiii..  Bagus bgt deh..  Selaku seles yang sering menginap di hotel budget saya akuiii pop paling oke..  Thank you pop gubeng.","positif"
"Kesan pertama saat menginap di hotel pop gubeng sudah sangat baik. Hotelnya anak muda bgt. Karyawan nya juga muda2. Saat sarapan saya di bantu mas yulius yang ternyata 1 kampung halaman dengan saya. Saya sempat bnyk mengobrol dngn dia.bdan dia memberi bnyk info temapat jalan2 yang okee di surabaya . Sangat ramahh dan hangat. selain itu fasilitas di hotel ini juga bnyak sekali. Ada kolam renang, atm, alfamart , shuttle dll. Lain kali saya akan menginap di sini lagi.","positif"
"pengalaman saya selama menginap di POP gubeng surabaya sangat baik. kamar nyaman. bersih bgt hotelnya. makasih mas yulius sudah melayani dalam sarapan. terlebih fasilitas hotel yang bisa shuttle di mall mall dan stasiun. pokoke de bes..","positif"
"Sangat puas dengan Pop! hotel Gubeng. Pelayan ramah, ruangan bersih, tempat strategis dengan pusat kota Surabaya, dan lokasi strategis tengah kota Sby. Saya sangat terkesan dengan pemilahan jenis tempat sampah yang disediakan.","positif"
"Bermalam di hotel ini sangat menyenangkan, karena lokasinya yang sangat strategis dekat dengan pusat perbelanjaan dan kuliner serta berada di tengah kota. Semuanya dapat dijangkau dengan sangat mudah.","positif"
"Saya bersama keluarga merasa nyaman. Kamar cukup luas, housekeeping yg bagus, hospitality juga bagus. Ada alfamart, ada ATM, ada MIGO rental sepeda listrik bisa buat keliling kota, taxi dan transportasi mudah. Lebih mantab lagi jika ada teko listrik sama hairdryer.","positif"
"Untuk hotel pop gubeng mmg the best. Kamar yang bagus dan nyaman. Mbak dewi yang baik sudah melayani check in saya dnhn cepat dan sangat informatif. Pokoknya the bestmbsaya sering menginap dinsini dan ga pernah kecewa.","positif"
"Untuk liburan kali ini saya memilih pop gunung untuk menginap. Kamar nya nyaman dan bersih.  Fasilitas banyak.  Makanan enak2..  Kebetulan dapat pecel.  Saat checkin saya di handel Mbak dewi.  Pokoknya Mbak dewi komplit memberi saya info ttg hotel ini.  The best deh.","positif"
"Overall baik. Dengan sentuhan wewangian khas Bali. Dengan pelayanan yg cukup baik dari receptionist. Dan lokasi yg tepat ditengah kota. Dengan nudah menemukan lokasi hotel Pop! Lebih ditingkatkan terima kasih","positif"
"Pelayanan baik, kamar bagus, pegawainya ramah2 , nyaman, jauh dari kebisingan, rasanya kayak dirumah sendiri. Terbaik pokoknya. Rekomend deh untuk yang lagi liburan baik bersama pasangan ataupun keluarga","positif"
"Hotel ini sangat bersih dan pelayanan yang baik. Tetapi variasi sarapan kurang. Hotel ini juga cukup nyaman dan harganya pas untuk pergi sendiri maupun bersama keluarga. Tersedia wifi yang cukup memuaskan.","positif"
"Sebelumnya memang nggak pernah menginap hotel Pop Harris, pada dasarnya cukup baik sesuai dengan budget, hanya satu yang kami rasakan kurang pada saat kami menginap yaitu ac yang kurang dingin padahal temperatur sudah 16, untuk lainya relatif masih sesuai dengan budgetnya,lokasi enak, kebersihan bagus dan pelayanannya ramah. Makasih dama kak yulius sudah membantu dalam sarapan","positif"
"Pebgalaman saya menginap di pop gubeng sangat puas. Ada kolam renang juga tapi harus ke harris. Ada coffee and tea juga. Pelayanan bagusbdan ramah. Makasih mas yulius. Kmar bersih dan bagus. Minimalis sekali.","positif"
"so farr POP surabaya yang di GUBENG itu OKE !!!cuman di karenakan ""TRAUMA"" dengan pop kelapa gading, kita ga pilih dengan breakfast, tp sepertinya breakfast disni tidak seburuk yang di kelapa gading..overall puas sama pop yang di gubeng ini :)","positif"
"Untuk pelayanan, lokasi, kenyamanan sangat memuaskan..Pelayanan ramah, baik..Decorasinya bagus karna warna yang cerah..Fasilitas seperti bintang 5 yang menyediakan banyak fasilitas seperti wifi yang tidak lemot dan ada persewaan untuk sepeda electriknya..Good!","positif"
"View nya bagus, tempat nya sangat strategis deket mana-mana, tempat parkir yang luas, pelayanan bagus dan cepat, harga terjangkau, gak perlu jauh-jauh cari atm dan supermaket, kamar tidur dan kamar mandi bersih","positif"
"Lokasi hotel bagus, strategis, cari makan gampang. Budget hotel tapi bisa share kolam renang dg Harris, itu keren banget. Makanan simple banget. Kamar bersih. Service bagus. Saat ci tengah malam, kamar banjir, tdk lama dipindahkan ke kamar lain dg cepat.","positif"
"Alhamdulilah pop gubeng sudah melayani kami dengan baik. Makasih mas yulius. Makanan enak dan bersih tempatnya. Untuk kamar juga rapi dan wangi. Insyaallah kami akan menginap lagi di pop gubeng Surabaya .","positif"
"Hotel nya bagus,nyaman,bersih,suasana nya bagus,fasilitas lengkap,pelayanan nya juga enak ,sopan,santun,dilengkapi sama alfa jado gabingung mau beli makanan atau minuman ,pokok nya enak lah di hotel ini","positif"
"Kamar bersih..Nyaman..Internet cepat..bathroom bagus..receptionist ramah..Parkir luas..loby bersih..Ada ATM dan mini market..Tempat breakfast bersih..Harga terjangkau..Keamanan sangat bagus ketika bawa kendaraan.","positif"
"AC nya kurang dingin dan airnya menggenang pada saat mandi, makan pagi sangat good fasilitas nya bagus dan mencukupi, wastafel nya juga menggenang mungkin bisa dibantu membenarkan, sudah sih semuanya bagus","negatif"
"amenities seperti sabun shampoo nya terlalu sedikit jadi perlu ditambah untuk kamarnya kebersihan sudah cukup bagus ada fasilitas pool juga tapi belum coba ini kunjungan yang kedua kalinya nyaman sekali","negatif"
"Kamar bagus, mendapat view yang bagus juga, kamar mandi lucu seperti tabung, sabun mandi dan shampo serta sikat gigi lengkap. Kekurangannya terlalu berisik karena ada renovasi baik siang maupun malam.","negatif"
"Hotel berbintang yang cukup, namun masih terlihat kotor karena sedang ada perbaikan, untuk kamar overall bagus, fasilitas yang disediakan juga lengkap walaupun sedikit ramai jika weekend, restoran nya sudah baik","negatif"
"Bantalnya bantal terempuk yang pernah saya pakai, kamarnya bersih, restoran nya sudah, tapi rasa makanan kurang, ada makanan yang terlalu asin dan tidak ada rasanya, untuk kenyamanan sudah baik, dan cukup","negatif"
"dari segi harga terjangkau karena ditengah kota, wifi nya juga lancar hanya saja di kamar saya 956 AC bocornya tetapi masih dingin sihh sudah dibantu juga dengan petugas, help full banget sih petugasnya ..","negatif"
"Sarapan nya bervariatif, tapi ada yang sedikit keasinan dan ada yang hambar, fasilitas nya oke lengkap dan cukup memuaskan, hanya perlu perbaikan di rasa makanan nya saja, untuk kamar sudah oke wifi yang di sediakan lancar, karyawan  informatif dibantu dengan kak amel yang ramah","negatif"
"Menurut saya, hotel yang cukup nyaman dimana dekat dengan stasiun Gubeng sekitar 15 menit jadi saya dan keluarga memutuskan untuk menginap semalam di pop Gubeng, saran saja dikamar saya 1757 toilet flushnya tidak berfungsi, semalam sudah di perbaiki tetapi masih sama tidak bisa. Untuk semuanya sudah baik,petugasnya tanggap.","negatif"
"secara keseluruhan nyaman dan harganya sesuai tapi mungkin bersamaan pas renovasi jadi waktu siang hari berisik, mungkin bisa diperbaiki waktu untuk renovasinya agar memilih waktu lain atau dipercepat","negatif"
"Hotelnya sangat nyaman lengkpan juga ada fasilitas komlam renang buat anak anak keponakan karyawan sangat helpfull. Kamarnya bersih hanya saja kamar mandi masih tabunh jadi kurang nyaman saat mandi. Over all bagus","negatif"
"Pertama kali nginep sini kamarnya agak sedikit kecil tapi pas lah buat sendirian recomended buat yang suka traveling dapat bonus kolam renang juga , view pagi nya mendukung apalagi abis hujan hehe jadi betah","negatif"
"untuk kenyamanannya udah pas sih nyaman banget, hanya AC di kamar saya 630 selalu bocor di bawah tempuratur 20 untuk dinginnya sih dingin, hanya bocor udah capek banget waktu datang karena perjalanan dari Jawa tengah saat info ke receptionist langsung di tindak lanjutin di pagi hari,lainnya ok sih pelayanannya","negatif"
"Bantal Guling empuk, masih bagus, mentul, tidak ambles, kasur enak empuk. AC bagus berfungsi normal, kursi empuk, lampu pas, air bersih. Pas lagi dateng wanginya ok sekali, bersih.   Kekurangan bagi saya : -Wifi terlalu terbuka, dan untuk pengalaman lantai 8 kurang menjangkau, jadi tidak full -Channel TV hanya bisa 4 channel  Masukan dari saya -Pintu slide kamar mandi ada kemungkinan untuk lepas dari guide roller, takutnya jatuh menimpa sesuatu, mungkin bisa mulai maintenance bagian guide roller atau rollernya dicarikan yang suaiannya lebih pas, supaya roller juga tidak mudah keluar dari guide roller","negatif"
"Ac agak kurang dingin tapi overall ok. Kolam renang anak dan dewasa nya ok. Harga di pop lumaayan ok sudah bisa berenang gratis.  Untuk staycation keluarga ok banget. Maksih udah di bantu juga saat cek out dengan cepat cek in cepat.","negatif"
